nombre,latitud,longitud,dependencia,turno,nivel,foto_url,telefono,url,año,matricula_total,matricula_mujer,matricula_hombre,promovidos_total,promovidos_mujer,promovidos_hombre,reprobados_total,reprobados_mujer,reprobados_hombre,abandono_total,abandono_mujer,abandono_hombre
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2022,702,313,389,664,303,361,34,7,27,4,3,1
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2023,719,318,401,696,308,388,15,6,9,8,4,4
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2018,0,0,0,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2019,219,127,92,219,127,92,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2020,237,127,110,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2021,219,100,119,218,100,118,0,0,0,1,0,1
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2022,190,87,103,190,87,103,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2023,206,99,107,206,99,107,0,0,0,0,0,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2018,0,0,0,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2019,212,93,119,209,90,119,0,0,0,3,3,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2020,198,100,98,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2021,196,91,105,196,91,105,0,0,0,0,0,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2022,194,81,113,191,81,110,0,0,0,3,0,3
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2023,210,97,113,210,97,113,0,0,0,0,0,0
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2018,0,0,0,0,0,0,0,0,0,0,0,0
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2019,584,277,307,546,272,274,27,5,22,11,0,11
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2020,573,285,288,0,0,0,0,0,0,0,0,0
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2021,584,294,290,541,282,259,32,12,20,11,0,11
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2022,609,311,298,577,303,274,27,6,21,5,2,3
Rene Barrientos Ortuño B,-16.538863048402035,-68.07806709698734,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff97e8492-60ea-40bf-9d63-fb5970a7e37e%2FCaptura_de_pantalla_2025-04-03_082747-8_27_57.png,2774319 72068841,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730621,2023,608,320,288,563,305,258,38,12,26,7,3,4
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2018,0,0,0,0,0,0,0,0,0,0,0,0
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2019,508,252,256,506,250,256,0,0,0,2,2,0
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2020,510,235,275,0,0,0,0,0,0,0,0,0
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2021,504,243,261,497,242,255,5,1,4,2,0,2
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2022,501,236,265,496,233,263,2,1,1,3,2,1
Boliviano Noruego B,-16.4968903,-68.1210113,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F23ac5b94-f6f1-49fc-9ee9-172dfc6524f5%2FNoruego-21_50_43.jpg,2224404 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730585,2023,509,252,257,503,251,252,5,1,4,1,0,1
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2018,0,0,0,0,0,0,0,0,0,0,0,0
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2019,1086,606,480,946,544,402,139,62,77,1,0,1
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2020,1064,583,481,0,0,0,0,0,0,0,0,0
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2021,1063,550,513,1056,547,509,7,3,4,0,0,0
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2022,1097,567,530,1076,559,517,20,7,13,1,1,0
Hugo Davila A,-16.499235,-68.1195284,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fa7e20f63-b563-4270-a55a-a5ec9848becd%2FhugoDavila-21_53_48.jpg,2245486 76214129,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730432,2023,1130,578,552,1114,573,541,16,5,11,0,0,0
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2018,0,0,0,0,0,0,0,0,0,0,0,0
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2019,914,454,460,863,438,425,47,13,34,4,3,1
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2020,915,450,465,0,0,0,0,0,0,0,0,0
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2021,923,450,473,873,431,442,42,14,28,8,5,3
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2022,956,459,497,910,444,466,42,11,31,4,4,0
Hugo Davila B,-16.499235,-68.1195284,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fefa59c36-8785-4b61-a875-403715b097a5%2FhugoDavila-21_55_19.jpg,2220447 67047446,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730433,2023,917,450,467,870,436,434,45,14,31,2,0,2
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2018,0,0,0,0,0,0,0,0,0,0,0,0
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2019,469,249,220,467,248,219,0,0,0,2,1,1
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2020,446,228,218,0,0,0,0,0,0,0,0,0
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2021,519,255,264,516,254,262,0,0,0,3,1,2
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2022,536,275,261,534,274,260,1,0,1,1,1,0
Adventista Miraflores,-16.5006607,-68.1209167,privado,--,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fef9be4e6-2f87-4d5b-aa8c-a5cf2202da9f%2FAdventista-21_57_8.jpg,2223952 72037355,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730480,2023,539,284,255,537,282,255,0,0,0,2,2,0
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2018,0,0,0,0,0,0,0,0,0,0,0,0
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2019,344,183,161,335,179,156,8,3,5,1,1,0
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2020,345,183,162,0,0,0,0,0,0,0,0,0
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2021,348,186,162,336,185,151,12,1,11,0,0,0
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2022,364,200,164,357,200,157,6,0,6,1,0,1
La Salle A,-16.548492022158598,-68.08968951999174,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Ff4df327e-057c-4d5d-b21c-1925f2cb7be2%2FCaptura_de_pantalla_2025-04-03_080957-8_10_8.png,2795178 70694008,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730331,2023,416,222,194,407,219,188,8,3,5,1,0,1
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2018,0,0,0,0,0,0,0,0,0,0,0,0
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2019,316,161,155,305,157,148,3,0,3,8,4,4
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2020,309,165,144,0,0,0,0,0,0,0,0,0
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2021,308,162,146,262,139,123,43,22,21,3,1,2
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2022,298,155,143,276,147,129,16,6,10,6,2,4
Santa Rosa La Florida B,-16.545753923568427,-68.091560463471,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F312aff86-2409-48d6-bc4c-1b313f7b2de0%2FCaptura_de_pantalla_2025-04-03_082415-8_24_44.png,72411132 2770876,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730333,2023,287,148,139,262,139,123,17,3,14,8,6,2
